league,season,team,avg_scored_home,avg_conceded_home,home_win_pct,home_close_match_pct,avg_scored_away,avg_conceded_away,away_win_pct,away_close_match_pct,overall_avg_conceded,players_used,avg_age,goals,goals_per90,assists,assists_per90,goals_and_assists,goals_and_assists_per90,goals_excluding_pk,goals_excluding_pk_per90,penalty_kicks,penalty_attempts,yellow_cards,red_cards,goals_and_assists_excl_pk
Premier League,2011-2012,BOLTON,1.21,2.05,21.05,31.58,1.21,2.0,31.58,26.32,2.03,30,27.4,43,1.13,29,0.76,72,1.89,38,1.0,5,6,52,5.0,1.76
Premier League,2011-2012,CHELSEA,2.16,1.26,63.16,36.84,1.26,1.16,31.58,31.58,1.21,29,27.6,63,1.66,45,1.18,108,2.84,59,1.55,4,5,76,4.0,2.74
Premier League,2011-2012,EVERTON,1.47,0.79,52.63,47.37,1.16,1.32,26.32,21.05,1.05,30,28.5,47,1.24,32,0.84,79,2.08,42,1.11,5,5,61,2.0,1.95
Premier League,2011-2012,FULHAM,1.89,1.37,52.63,31.58,0.63,1.32,21.05,26.32,1.34,28,29.6,44,1.16,31,0.82,75,1.97,41,1.08,3,4,54,0.0,1.89
Premier League,2011-2012,LIVERPOOL,1.26,0.84,31.58,31.58,1.21,1.26,42.11,42.11,1.05,26,26.3,42,1.11,23,0.61,65,1.71,41,1.08,1,4,58,5.0,1.68
Premier League,2011-2012,MANCHESTER CITY,2.89,0.63,94.74,26.32,2.0,0.89,52.63,47.37,0.76,24,25.8,91,2.39,73,1.92,164,4.32,84,2.21,7,8,59,5.0,4.13
Premier League,2011-2012,MANCHESTER UTD,2.74,1.0,78.95,21.05,1.95,0.74,68.42,47.37,0.87,31,26.3,87,2.29,69,1.82,156,4.11,78,2.05,9,11,51,1.0,3.87
Premier League,2011-2012,NEWCASTLE UTD,1.53,0.89,57.89,36.84,1.42,1.79,42.11,15.79,1.34,26,25.6,51,1.34,36,0.95,87,2.29,49,1.29,2,3,67,2.0,2.24
Premier League,2011-2012,NORWICH CITY,1.47,1.58,36.84,31.58,1.26,1.89,26.32,47.37,1.74,27,25.8,52,1.37,33,0.87,85,2.24,50,1.32,2,2,60,3.0,2.18
Premier League,2011-2012,QPR,1.26,1.32,36.84,52.63,1.0,2.16,15.79,52.63,1.74,35,28.8,41,1.08,25,0.66,66,1.74,39,1.03,2,2,59,9.0,1.68
Premier League,2011-2012,STOKE CITY,1.32,1.05,36.84,36.84,0.58,1.74,21.05,36.84,1.39,23,27.9,35,0.92,28,0.74,63,1.66,31,0.82,4,6,60,2.0,1.55
Premier League,2011-2012,SUNDERLAND,1.37,0.89,36.84,42.11,1.0,1.53,21.05,47.37,1.21,28,25.8,43,1.13,25,0.66,68,1.79,42,1.11,1,2,62,4.0,1.76
Premier League,2011-2012,SWANSEA CITY,1.42,0.95,42.11,26.32,0.89,1.74,21.05,15.79,1.34,25,25.4,43,1.13,24,0.63,67,1.76,38,1.0,5,6,41,2.0,1.63
Premier League,2011-2012,TOTTENHAM,2.05,0.89,68.42,21.05,1.42,1.26,36.84,31.58,1.08,29,27.6,66,1.74,48,1.26,114,3.0,62,1.63,4,5,47,3.0,2.89
Premier League,2011-2012,WEST BROM,1.11,1.16,31.58,52.63,1.26,1.58,36.84,42.11,1.37,25,27.8,44,1.16,30,0.79,74,1.95,43,1.13,1,2,48,1.0,1.92
Premier League,2011-2012,WIGAN ATHLETIC,1.16,1.42,26.32,21.05,1.05,1.84,31.58,47.37,1.63,23,26.3,41,1.08,22,0.58,63,1.66,36,0.95,5,7,69,3.0,1.53
Premier League,2011-2012,WOLVES,1.0,2.26,15.79,31.58,1.11,2.05,10.53,36.84,2.16,32,26.0,40,1.05,25,0.66,65,1.71,37,0.97,3,4,64,4.0,1.63
Premier League,2012-2013,ARSENAL,2.47,1.21,57.89,21.05,1.32,0.74,52.63,52.63,0.97,26,25.6,69,1.82,54,1.42,123,3.24,64,1.68,5,6,46,4.0,3.11
Premier League,2012-2013,ASTON VILLA,1.21,1.47,26.32,47.37,1.26,2.16,26.32,31.58,1.82,28,24.1,47,1.24,34,0.89,81,2.13,44,1.16,3,3,75,3.0,2.05
Premier League,2012-2013,CHELSEA,2.16,0.84,63.16,36.84,1.79,1.21,52.63,42.11,1.03,26,26.4,71,1.87,50,1.32,121,3.18,62,1.63,9,11,54,3.0,2.95
Premier League,2012-2013,EVERTON,1.74,0.89,63.16,42.11,1.16,1.21,21.05,31.58,1.05,23,28.8,53,1.39,42,1.11,95,2.5,51,1.34,2,2,63,3.0,2.45
Premier League,2012-2013,FULHAM,1.47,1.58,36.84,42.11,1.16,1.58,21.05,42.11,1.58,29,30.4,45,1.18,32,0.84,77,2.03,39,1.03,6,6,48,3.0,1.87
Premier League,2012-2013,LIVERPOOL,1.74,0.84,47.37,26.32,2.0,1.42,36.84,21.05,1.13,28,26.2,67,1.76,47,1.24,114,3.0,62,1.63,5,6,54,2.0,2.87
Premier League,2012-2013,MANCHESTER CITY,2.16,0.79,73.68,47.37,1.32,1.0,47.37,31.58,0.89,25,26.7,64,1.68,45,1.18,109,2.87,60,1.58,4,6,64,3.0,2.76
Premier League,2012-2013,MANCHESTER UTD,2.37,1.0,84.21,57.89,2.16,1.26,63.16,52.63,1.13,25,27.3,80,2.11,63,1.66,143,3.76,76,2.0,4,7,56,1.0,3.66
Premier League,2012-2013,NEWCASTLE UTD,1.26,1.63,47.37,63.16,1.11,1.95,10.53,42.11,1.79,32,26.2,43,1.13,22,0.58,65,1.71,39,1.03,4,5,75,4.0,1.61
Premier League,2012-2013,NORWICH CITY,1.32,1.05,42.11,52.63,0.84,2.0,10.53,36.84,1.53,27,26.7,40,1.05,27,0.71,67,1.76,39,1.03,1,2,60,1.0,1.74
Premier League,2012-2013,QPR,0.68,1.47,10.53,26.32,0.89,1.68,10.53,52.63,1.58,30,28.2,29,0.76,22,0.58,51,1.34,28,0.74,1,4,61,3.0,1.32
Premier League,2012-2013,READING,1.21,1.74,21.05,31.58,1.05,2.11,10.53,52.63,1.92,28,27.2,41,1.08,28,0.74,69,1.82,37,0.97,4,4,45,1.0,1.71
Premier League,2012-2013,SOUTHAMPTON,1.37,1.26,31.58,31.58,1.21,1.89,15.79,26.32,1.58,25,25.3,46,1.21,25,0.66,71,1.87,43,1.13,3,3,43,2.0,1.79
Premier League,2012-2013,STOKE CITY,1.11,1.16,36.84,36.84,0.68,1.21,10.53,36.84,1.18,24,27.1,33,0.87,23,0.61,56,1.47,30,0.79,3,5,83,4.0,1.39
Premier League,2012-2013,SUNDERLAND,1.05,1.0,26.32,36.84,1.11,1.84,21.05,42.11,1.42,29,26.2,39,1.03,24,0.63,63,1.66,35,0.92,4,4,63,3.0,1.55
Premier League,2012-2013,SWANSEA CITY,1.47,1.37,31.58,21.05,1.0,1.32,26.32,42.11,1.34,25,26.6,47,1.24,32,0.84,79,2.08,47,1.24,0,0,59,2.0,2.08
Premier League,2012-2013,TOTTENHAM,1.53,0.95,57.89,47.37,1.95,1.47,52.63,57.89,1.21,28,26.3,62,1.63,45,1.18,107,2.82,62,1.63,0,0,54,2.0,2.82
Premier League,2012-2013,WEST BROM,1.68,1.32,47.37,63.16,1.11,1.68,26.32,36.84,1.5,25,27.6,50,1.32,38,1.0,88,2.32,45,1.18,5,7,62,4.0,2.18
Premier League,2012-2013,WEST HAM,1.79,1.16,47.37,31.58,0.58,1.63,15.79,42.11,1.39,26,28.0,43,1.13,33,0.87,76,2.0,39,1.03,4,4,74,1.0,1.89
Premier League,2012-2013,WIGAN ATHLETIC,1.37,2.05,21.05,47.37,1.11,1.79,26.32,36.84,1.92,28,27.7,45,1.18,35,0.92,80,2.11,44,1.16,1,1,66,2.0,2.08
Premier League,2013-2014,ARSENAL,1.89,0.58,68.42,10.53,1.68,1.58,57.89,31.58,1.08,27,26.8,68,1.79,48,1.26,116,3.05,65,1.71,3,3,54,0.0,2.97
Premier League,2013-2014,ASTON VILLA,1.16,1.53,31.58,42.11,0.89,1.68,21.05,42.11,1.61,26,24.6,38,1.0,25,0.66,63,1.66,36,0.95,2,4,78,0.0,1.61
Premier League,2013-2014,CARDIFF CITY,1.05,1.84,26.32,36.84,0.63,2.05,10.53,21.05,1.95,32,25.4,31,0.82,24,0.63,55,1.45,30,0.79,1,1,49,0.0,1.42
Premier League,2013-2014,CHELSEA,2.26,0.58,78.95,36.84,1.47,0.84,52.63,42.11,0.71,29,27.7,69,1.82,39,1.03,108,2.84,64,1.68,5,7,62,0.0,2.71
Premier League,2013-2014,CRYSTAL PALACE,0.95,1.21,42.11,36.84,0.79,1.32,26.32,47.37,1.26,31,28.1,32,0.84,21,0.55,53,1.39,27,0.71,5,6,55,0.0,1.26
Premier League,2013-2014,EVERTON,2.0,1.0,68.42,57.89,1.21,1.05,42.11,31.58,1.03,28,27.6,58,1.53,42,1.11,100,2.63,55,1.45,3,3,55,0.0,2.55
Premier League,2013-2014,FULHAM,1.26,2.0,26.32,42.11,0.84,2.47,21.05,21.05,2.24,39,29.0,38,1.0,28,0.74,66,1.74,36,0.95,2,3,59,0.0,1.68
Premier League,2013-2014,HULL CITY,1.05,1.11,36.84,36.84,0.95,1.68,15.79,36.84,1.39,27,27.5,35,0.92,21,0.55,56,1.47,33,0.87,2,3,55,0.0,1.42
Premier League,2013-2014,LIVERPOOL,2.79,0.95,84.21,36.84,2.53,1.68,52.63,31.58,1.32,25,25.7,97,2.55,61,1.61,158,4.16,87,2.29,10,12,53,0.0,3.89
Premier League,2013-2014,MANCHESTER CITY,3.32,0.68,89.47,21.05,2.05,1.26,52.63,42.11,0.97,23,27.7,97,2.55,63,1.66,160,4.21,91,2.39,6,7,72,0.0,4.05
Premier League,2013-2014,MANCHESTER UTD,1.53,1.11,47.37,36.84,1.84,1.16,52.63,26.32,1.13,30,26.7,63,1.66,37,0.97,100,2.63,58,1.53,5,5,70,0.0,2.5
Premier League,2013-2014,NEWCASTLE UTD,1.21,1.47,42.11,42.11,1.05,1.63,36.84,52.63,1.55,26,26.4,41,1.08,25,0.66,66,1.74,39,1.03,2,3,54,0.0,1.68
Premier League,2013-2014,NORWICH CITY,0.89,0.95,31.58,47.37,0.58,2.32,10.53,26.32,1.63,25,26.3,28,0.74,18,0.47,46,1.21,27,0.71,1,2,64,0.0,1.18
Premier League,2013-2014,SOUTHAMPTON,1.68,1.21,42.11,21.05,1.16,1.21,36.84,42.11,1.21,24,25.1,52,1.37,37,0.97,89,2.34,49,1.29,3,3,61,0.0,2.26
Premier League,2013-2014,STOKE CITY,1.42,0.89,52.63,47.37,0.95,1.84,15.79,42.11,1.37,26,27.3,44,1.16,26,0.68,70,1.84,40,1.05,4,5,79,0.0,1.74
Premier League,2013-2014,SUNDERLAND,1.11,1.42,26.32,52.63,1.05,1.74,26.32,26.32,1.58,31,26.5,41,1.08,24,0.63,65,1.71,35,0.92,6,6,68,0.0,1.55
Premier League,2013-2014,SWANSEA CITY,1.74,1.37,31.58,31.58,1.11,1.47,26.32,42.11,1.42,27,26.5,47,1.24,37,0.97,84,2.21,43,1.13,4,4,58,0.0,2.11
Premier League,2013-2014,TOTTENHAM,1.58,1.21,57.89,36.84,1.32,1.47,52.63,47.37,1.34,28,25.2,50,1.32,33,0.87,83,2.18,45,1.18,5,6,65,0.0,2.05
Premier League,2013-2014,WEST BROM,1.26,1.42,21.05,26.32,1.0,1.68,15.79,42.11,1.55,28,28.4,41,1.08,27,0.71,68,1.79,39,1.03,2,2,67,0.0,1.74
Premier League,2013-2014,WEST HAM,1.32,1.37,36.84,26.32,0.79,1.32,21.05,31.58,1.34,29,28.5,36,0.95,22,0.58,58,1.53,34,0.89,2,2,65,0.0,1.47
Premier League,2014-2015,ARSENAL,2.16,0.74,63.16,31.58,1.58,1.16,52.63,47.37,0.95,29,26.1,69,1.82,47,1.24,116,3.05,63,1.66,6,7,69,0.0,2.89
Premier League,2014-2015,ASTON VILLA,0.95,1.32,26.32,52.63,0.68,1.68,26.32,47.37,1.5,27,26.3,31,0.82,23,0.61,54,1.42,30,0.79,1,1,76,0.0,1.39
Premier League,2014-2015,BURNLEY,0.74,1.11,21.05,47.37,0.74,1.68,15.79,36.84,1.39,24,27.2,27,0.71,22,0.58,49,1.29,26,0.68,1,2,66,0.0,1.26
Premier League,2014-2015,CHELSEA,1.89,0.47,78.95,26.32,1.95,1.21,57.89,36.84,0.84,25,27.0,72,1.89,59,1.55,131,3.45,68,1.79,4,5,75,0.0,3.34
Premier League,2014-2015,CRYSTAL PALACE,1.11,1.42,31.58,42.11,1.37,1.26,36.84,42.11,1.34,30,27.8,46,1.21,27,0.71,73,1.92,41,1.08,5,7,70,0.0,1.79
Premier League,2014-2015,EVERTON,1.42,1.11,36.84,31.58,1.11,1.53,26.32,47.37,1.32,28,27.9,47,1.24,31,0.82,78,2.05,43,1.13,4,7,71,0.0,1.95
Premier League,2014-2015,HULL CITY,1.0,1.26,26.32,42.11,0.74,1.42,15.79,26.32,1.34,29,27.4,32,0.84,22,0.58,54,1.42,31,0.82,1,1,75,0.0,1.39
Premier League,2014-2015,LEICESTER CITY,1.47,1.16,36.84,36.84,0.95,1.74,21.05,47.37,1.45,28,27.9,45,1.18,29,0.76,74,1.95,42,1.11,3,3,49,0.0,1.87
Premier League,2014-2015,LIVERPOOL,1.58,1.05,52.63,47.37,1.16,1.47,42.11,31.58,1.26,25,25.2,48,1.26,30,0.79,78,2.05,43,1.13,5,6,70,0.0,1.92
Premier League,2014-2015,MANCHESTER CITY,2.32,0.74,73.68,31.58,2.05,1.26,52.63,31.58,1.0,24,28.6,82,2.16,61,1.61,143,3.76,75,1.97,7,8,82,0.0,3.58
Premier League,2014-2015,MANCHESTER UTD,2.16,0.79,73.68,36.84,1.11,1.16,31.58,42.11,0.97,33,26.0,60,1.58,41,1.08,101,2.66,57,1.5,3,5,68,0.0,2.58
Premier League,2014-2015,NEWCASTLE UTD,1.37,1.42,36.84,57.89,0.74,1.89,15.79,26.32,1.66,27,25.9,40,1.05,30,0.79,70,1.84,39,1.03,1,1,78,0.0,1.82
Premier League,2014-2015,QPR,1.21,1.26,31.58,57.89,1.0,2.58,10.53,36.84,1.92,32,28.2,39,1.03,29,0.76,68,1.79,36,0.95,3,5,79,0.0,1.71
Premier League,2014-2015,SOUTHAMPTON,1.95,0.68,57.89,26.32,0.89,1.05,36.84,68.42,0.87,29,26.0,49,1.29,32,0.84,81,2.13,47,1.24,2,3,59,0.0,2.08
Premier League,2014-2015,STOKE CITY,1.68,1.16,52.63,47.37,0.84,1.21,26.32,52.63,1.18,25,27.4,47,1.24,30,0.79,77,2.03,44,1.16,3,3,84,0.0,1.95
Premier League,2014-2015,SUNDERLAND,0.84,1.42,21.05,15.79,0.79,1.37,15.79,26.32,1.39,25,27.8,30,0.79,20,0.53,50,1.32,26,0.68,4,4,96,0.0,1.21
Premier League,2014-2015,SWANSEA CITY,1.42,1.16,47.37,36.84,1.0,1.42,36.84,57.89,1.29,28,26.6,43,1.13,34,0.89,77,2.03,41,1.08,2,2,54,0.0,1.97
Premier League,2014-2015,TOTTENHAM,1.63,1.26,52.63,63.16,1.42,1.53,47.37,47.37,1.39,27,24.4,56,1.47,40,1.05,96,2.53,53,1.39,3,5,81,0.0,2.45
Premier League,2014-2015,WEST BROM,1.26,1.37,36.84,36.84,0.74,1.32,21.05,31.58,1.34,26,28.0,37,0.97,29,0.76,66,1.74,33,0.87,4,5,64,0.0,1.63
Premier League,2014-2015,WEST HAM,1.32,0.95,47.37,42.11,1.0,1.53,15.79,26.32,1.24,28,26.8,43,1.13,34,0.89,77,2.03,42,1.11,1,2,66,0.0,2.0
Premier League,2015-2016,ARSENAL,1.63,0.58,63.16,36.84,1.79,1.32,42.11,21.05,0.95,25,27.0,62,1.63,53,1.39,115,3.03,61,1.61,1,2,45,0.0,3.0
Premier League,2015-2016,ASTON VILLA,0.74,1.84,10.53,36.84,0.68,2.16,5.26,42.11,2.0,29,26.6,24,0.63,19,0.5,43,1.13,22,0.58,2,2,77,0.0,1.08
Premier League,2015-2016,BOURNEMOUTH,1.21,1.79,26.32,26.32,1.16,1.74,31.58,42.11,1.76,28,27.7,43,1.13,28,0.74,71,1.87,40,1.05,3,4,53,0.0,1.79
Premier League,2015-2016,CHELSEA,1.68,1.58,26.32,15.79,1.42,1.21,36.84,47.37,1.39,28,26.8,55,1.45,40,1.05,95,2.5,51,1.34,4,5,62,0.0,2.39
Premier League,2015-2016,CRYSTAL PALACE,1.0,1.21,31.58,57.89,1.05,1.47,26.32,47.37,1.34,30,27.7,38,1.0,21,0.55,59,1.55,34,0.89,4,5,62,0.0,1.45
Premier League,2015-2016,EVERTON,1.84,1.58,31.58,31.58,1.26,1.32,26.32,21.05,1.45,31,26.5,56,1.47,44,1.16,100,2.63,52,1.37,4,5,50,0.0,2.53
Premier League,2015-2016,LEICESTER CITY,1.84,0.95,63.16,36.84,1.74,0.95,57.89,47.37,0.95,23,27.7,68,1.79,43,1.13,111,2.92,58,1.53,10,13,54,0.0,2.66
Premier League,2015-2016,LIVERPOOL,1.74,1.16,42.11,31.58,1.58,1.47,42.11,31.58,1.32,34,25.2,62,1.63,50,1.32,112,2.95,60,1.58,2,2,67,0.0,2.89
Premier League,2015-2016,MANCHESTER CITY,2.47,1.11,63.16,31.58,1.26,1.05,36.84,21.05,1.08,25,28.3,71,1.87,53,1.39,124,3.26,66,1.74,5,8,63,0.0,3.13
Premier League,2015-2016,MANCHESTER UTD,1.42,0.47,63.16,42.11,1.16,1.37,36.84,57.89,0.92,33,25.6,46,1.21,31,0.82,77,2.03,43,1.13,3,3,67,0.0,1.95
Premier League,2015-2016,NEWCASTLE UTD,1.68,1.26,36.84,31.58,0.63,2.16,10.53,42.11,1.71,31,25.4,43,1.13,34,0.89,77,2.03,40,1.05,3,3,61,0.0,1.95
Premier League,2015-2016,NORWICH CITY,1.37,1.58,31.58,42.11,0.68,1.95,15.79,42.11,1.76,28,27.7,38,1.0,27,0.71,65,1.71,37,0.97,1,1,64,0.0,1.68
Premier League,2015-2016,SOUTHAMPTON,2.05,1.16,57.89,26.32,1.05,1.0,36.84,47.37,1.08,26,26.4,58,1.53,45,1.18,103,2.71,55,1.45,3,4,63,0.0,2.63
Premier League,2015-2016,STOKE CITY,1.16,1.26,42.11,47.37,1.0,1.63,31.58,36.84,1.45,27,27.4,40,1.05,29,0.76,69,1.82,35,0.92,5,5,53,0.0,1.68
